stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1975,51958,EB W 49 AVE FS MARGUERITE ST,W 49 AVE @ MARGUERITE ST,49.226972,-123.144546,ZN 99, ,0,
1976,51959,EB W 49 AVE FS CHURCHILL ST,W 49 AVE @ CHURCHILL ST,49.226920,-123.141217,ZN 99, ,0,
1977,51960,EB W 49 AVE FS GRANVILLE ST,W 49 AVE @ GRANVILLE ST,49.226886,-123.139329,ZN 99, ,0,
1978,51961,EB W 49 AVE FS HUDSON ST,W 49 AVE @ HUDSON ST,49.226708,-123.134675,ZN 99, ,0,
1979,51962,EB W 49 AVE FS MONTGOMERY ST,W 49 AVE @ MONTGOMERY ST,49.226598,-123.131458,ZN 99, ,0,
1982,51965,EB W 49 AVE FS HEATHER ST,W 49 AVE @ HEATHER ST,49.226275,-123.123158,ZN 99, ,0,
1986,51969,EB W 49 AVE FS MANITOBA ST,W 49 AVE @ MANITOBA ST,49.225730,-123.107863,ZN 99, ,0,
1987,51970,EB E 49 AVE FS QUEBEC ST,E 49 AVE @ QUEBEC ST,49.225636,-123.103335,ZN 99, ,0,
1988,51971,EB E 49 AVE FS MAIN ST,E 49 AVE @ MAIN ST,49.225593,-123.101045,ZN 99, ,0,
1989,51972,EB E 49 AVE FS PRINCE EDWARD ST,E 49 AVE @ PRINCE EDWARD ST,49.225514,-123.097041,ZN 99, ,0,
1990,51973,EB E 49 AVE FS SAINT GEORGE ST,E 49 AVE @ SAINT GEORGE ST,49.225455,-123.093656,ZN 99, ,0,
1991,51974,EB E 49 AVE FS FREDERICK ST,E 49 AVE @ FREDERICK ST,49.225419,-123.091529,ZN 99, ,0,
1992,51975,EB E 49 AVE FS FRASER ST,E 49 AVE @ FRASER ST,49.225406,-123.090264,ZN 99, ,0,
1993,51976,EB E 49 AVE FS PRINCE ALBERT ST,E 49 AVE @ PRINCE ALBERT ST,49.225373,-123.087610,ZN 99, ,0,
1994,51977,EB E 49 AVE FS WINDSOR ST,E 49 AVE @ WINDSOR ST,49.225337,-123.084766,ZN 99, ,0,
1995,51978,EB E 49 AVE FS SHERBROOKE ST,E 49 AVE @ SHERBROOKE ST,49.225278,-123.080946,ZN 99, ,0,
1996,51979,EB E 49 AVE FS KNIGHT ST,E 49 AVE @ KNIGHT ST,49.225208,-123.076725,ZN 99, ,0,
1997,51980,EB E 49 AVE FS DUMFRIES ST,E 49 AVE @ DUMFRIES ST,49.225193,-123.074083,ZN 99, ,0,
1998,51981,EB E 49 AVE FS ARGYLE ST,E 49 AVE @ ARGYLE ST,49.225164,-123.071276,ZN 99, ,0,
1999,51982,EB E 49 AVE FS COMMERCIAL ST,E 49 AVE @ COMMERCIAL ST,49.225140,-123.068504,ZN 99, ,0,
2000,51983,EB E 49 AVE FS VICTORIA DR,E 49 AVE @ VICTORIA DR,49.225106,-123.065263,ZN 99, ,0,
2001,51984,EB E 49 AVE FS GLADSTONE ST,E 49 AVE @ GLADSTONE ST,49.225035,-123.061875,ZN 99, ,0,
2002,51985,EB E 49 AVE FS NANAIMO ST,E 49 AVE @ NANAIMO ST,49.224949,-123.058733,ZN 99, ,0,
2004,51987,EB E 49 AVE FS ELLIOTT ST,E 49 AVE @ ELLIOTT ST,49.224744,-123.054297,ZN 99, ,0,
2005,51988,EB E 49 AVE FS VIVIAN ST,E 49 AVE @ VIVIAN ST,49.224710,-123.049761,ZN 99, ,0,
2006,51989,EB E 49 AVE FS KILLARNEY ST,E 49 AVE @ KILLARNEY ST,49.224673,-123.045214,ZN 99, ,0,
1659,51647,EB E 49 AVE FS TYNE ST,E 49 AVE @ TYNE ST,49.224553,-123.031687,ZN 99, ,0,
2009,51992,EB E 49 AVE FS FRONTENAC ST,E 49 AVE @ FRONTENAC ST,49.222096,-123.025794,ZN 99, ,0,
2010,51993,EB IMPERIAL ST FS BOUNDARY RD,IMPERIAL ST @ BOUNDARY RD,49.221874,-123.022767,ZN 99, ,0,
2011,51994,EB IMPERIAL ST FS MANDY AVE,IMPERIAL ST @ MANDY AVE,49.221885,-123.017609,ZN 99, ,0,
2016,51999,METROTOWN STN BAY 3,METROTOWN STATION LOOP @ BAY 3,49.226001,-123.002614,ZN 99, ,0,
2017,52000,SB WILLINGDON AVE FS BERESFORD ST,WILLINGDON AVE @ BERESFORD ST,49.227044,-123.008389,ZN 99, ,0,
2018,52001,SB WILLINGDON AVE FS MAYBERRY ST,WILLINGDON AVE @ MAYBERRY ST,49.225344,-123.010145,ZN 99, ,0,
1642,51630,WB E 49 AVE FS ARLINGTON ST,E 49 AVE @ ARLINGTON ST,49.223442,-123.028307,ZN 99, ,0,
2029,52012,WB E 49 AVE NS KILLARNEY ST,E 49 AVE @ KILLARNEY ST,49.224808,-123.045365,ZN 99, ,0,
2031,52014,WB E 49 AVE FS WALES ST,E 49 AVE @ WALES ST,49.224874,-123.052888,ZN 99, ,0,
2032,52015,WB E 49 AVE FS ELLIOTT ST,E 49 AVE @ ELLIOTT ST,49.224889,-123.055170,ZN 99, ,0,
2033,52016,WB E 49 AVE FS NANAIMO ST,E 49 AVE @ NANAIMO ST,49.225118,-123.059610,ZN 99, ,0,
2034,52017,WB E 49 AVE FS GLADSTONE ST,E 49 AVE @ GLADSTONE ST,49.225187,-123.062950,ZN 99, ,0,
2036,52019,WB E 49 AVE FS BEATRICE ST,E 49 AVE @ BEATRICE ST,49.225263,-123.067538,ZN 99, ,0,
2037,52020,WB E 49 AVE FS BRUCE ST,E 49 AVE @ BRUCE ST,49.225286,-123.070409,ZN 99, ,0,
2038,52021,WB E 49 AVE FS FLEMING ST,E 49 AVE @ FLEMING ST,49.225316,-123.073579,ZN 99, ,0,
2039,52022,WB E 49 AVE FS KNIGHT ST,E 49 AVE @ KNIGHT ST,49.225388,-123.077939,ZN 99, ,0,
2040,52023,WB E 49 AVE FS INVERNESS ST,E 49 AVE @ INVERNESS ST,49.225407,-123.080565,ZN 99, ,0,
2041,52024,WB E 49 AVE NS ELGIN ST,E 49 AVE @ ELGIN ST,49.225453,-123.083275,ZN 99, ,0,
2042,52025,WB E 49 AVE FS SAINT CATHERINES ST,E 49 AVE @ SAINT CATHERINES ST,49.225497,-123.087115,ZN 99, ,0,
2043,52026,WB E 49 AVE FS CHESTER ST,E 49 AVE @ CHESTER ST,49.225522,-123.089891,ZN 99, ,0,
2044,52027,WB E 49 AVE FS FRASER ST,E 49 AVE @ FRASER ST,49.225535,-123.091289,ZN 99, ,0,
2045,52028,WB E 49 AVE FS SAINT GEORGE ST,E 49 AVE @ SAINT GEORGE ST,49.225593,-123.094471,ZN 99, ,0,
2046,52029,WB E 49 AVE FS PRINCE EDWARD ST,E 49 AVE @ PRINCE EDWARD ST,49.225660,-123.098055,ZN 99, ,0,
2052,52035,WB W 49 AVE NS TISDALL ST,W 49 AVE @ TISDALL ST,49.226382,-123.121438,ZN 99, ,0,
2053,52036,WB W 49 AVE FS LAUREL ST,W 49 AVE @ LAUREL ST,49.226538,-123.125587,ZN 99, ,0,
2055,52038,WB W 49 AVE FS MONTGOMERY ST,W 49 AVE @ MONTGOMERY ST,49.226761,-123.132430,ZN 99, ,0,
2056,52039,WB W 49 AVE FS HUDSON ST,W 49 AVE @ HUDSON ST,49.226880,-123.135533,ZN 99, ,0,
2058,52041,WB W 49 AVE FS GRANVILLE ST,W 49 AVE @ GRANVILLE ST,49.227032,-123.140335,ZN 99, ,0,
2060,52043,WB W 49 AVE FS WILTSHIRE ST,W 49 AVE @ WILTSHIRE ST,49.227122,-123.147056,ZN 99, ,0,
2061,59102,WB W 49 AVE FS MAPLE ST,W 49 AVE @ MAPLE ST,49.227195,-123.152702,ZN 99, ,0,
1914,51900,EB W 16 AVE FS SW MARINE DR,W 16 AVE @ SW MARINE DR,49.252833,-123.244214,ZN 99, ,0,
2054,52037,WB W 49 AVE FS OAK ST,W 49 AVE @ OAK ST,49.226658,-123.128988,ZN 99, ,0,
8642,52005,WB IMPERIAL ST FS MANDY AVE,IMPERIAL ST @ MANDY AVE,49.222010,-123.018510,ZN 99, ,0,
2047,52030,WB E 49 AVE FS MAIN ST,E 49 AVE @ MAIN ST,49.225733,-123.102131,ZN 99, ,0,
10146,59490,WB SW MARINE DR FS WESBROOK MALL,SW MARINE DR @ WESBROOK MALL,49.245373,-123.234118,ZN 99, ,0,
2021,52004,WB IMPERIAL ST FS PATTERSON AVE,IMPERIAL ST @ PATTERSON AVE,49.222012,-123.013345,ZN 99, ,0,
10330,59606,SB WILLINGDON AVE FS MAYWOOD ST,WILLINGDON AVE @ MAYWOOD ST,49.224416,-123.011161,ZN 99, ,0,
2028,52011,WB E 49 AVE FS KERR ST,E 49 AVE @ KERR ST,49.224818,-123.041573,ZN 99, ,0,
2051,61218,WB W 49 AVE NS CAMBIE ST,W 49 AVE @ CAMBIE ST,49.226178,-123.116035,ZN 99, ,0,
2035,52018,WB E 49 AVE NS VICTORIA DR,E 49 AVE @ VICTORIA DR,49.225238,-123.065364,ZN 99, ,0,
11537,52032,WB W 49 AVE FS MANITOBA ST,W 49 AVE @ MANITOBA ST,49.225913,-123.109025,ZN 99, ,0,
11610,59434,WB E 49 AVE FS VIVIAN ST,E 49TH AVE @ VIVIAN ST,49.224856,-123.050858,ZN 99, ,0,
10960,61042,EB W 16 AVE NS WESBROOK MALL,W 16 AVE @ WESBROOK MALL,49.255122,-123.237649,ZN 99, ,0,
2059,52042,WB W 49 AVE FS ADERA ST,W 49 AVE @ ADERA ST,49.227081,-123.144091,ZN 99, ,0,
12186,60022,WB E 49 AVE FS DOMAN ST,E 49TH AVE @ DOMAN ST,49.224787,-123.036968,ZN 99, ,0,
9989,59318,WB E 49 AVE FS TYNE ST,E 49 AVE @ TYNE ST,49.224736,-123.032636,ZN 99, ,0,
2050,52033,WB W 49 AVE FS ALBERTA ST,W 49 AVE @ ALBERTA ST,49.226074,-123.113387,ZN 99, ,0,
12056,61934,UBC EXCHANGE BAY 6,UBC EXCHANGE @ BAY 6,49.267094,-123.246353,ZN 99, ,0,
11455,61485,JOYCE STN BAY 5,JOYCE ST @ BAY 5,49.237915,-123.032345,ZN 99, ,0,
136,59305,EB W 41 AVE AT ASH ST,W 41 AVE @ ASH ST,49.233459,-123.117930,ZN 99, ,0,
12134,61503,EB E 41 AVE NS FRASER ST,E 41ST AVE @ FRASER ST,49.232771,-123.090996,ZN 99, ,0,
11354,61281,WB W 41 AVE NS ASH ST,W 41 AVE @ ASH ST,49.233702,-123.117444,ZN 99, ,0,
10432,59936,UBC EXCHANGE BAY 3,UBC EXCHANGE @ BAY 3,49.268682,-123.248984,ZN 99, ,0,
1945,51928,EB CHANCELLOR BLVD FS WESTERN PARKWAY,CHANCELLOR BLVD @ WESTERN PARKWAY,49.273301,-123.246837,ZN 99, ,0,
8546,51930,EB CHANCELLOR BLVD FS HAMBER RD,CHANCELLOR BLVD @ HAMBER RD,49.272894,-123.237649,ZN 99, ,0,
10553,50408,NB SEYMOUR ST FS W HASTINGS ST,SEYMOUR ST @ W HASTINGS ST,49.284810,-123.112535,ZN 99, ,0,
11473,51941,NB BURRARD ST FS W 3 AVE,BURRARD ST @ W 3 AVE,49.269179,-123.145428,ZN 99, ,0,
40,50040,WB W CORDOVA ST FS SEYMOUR ST,W CORDOVA ST @ SEYMOUR ST,49.285603,-123.111982,ZN 99, ,0,
2081,52087,NB FIR ST FS W 4 AVE,FIR ST @ W 4 AVE,49.268248,-123.140709,ZN 99, ,0,
2082,52065,EB W 2 AVE FS FIR ST,W 2 AVE @ FIR ST,49.269638,-123.140065,ZN 99, ,0,
2083,58661,EB W 2 AVE NS ANDERSON ST,W 2 AVE @ ANDERSON ST,49.269468,-123.138366,ZN 99, ,0,
2084,52067,EB LAMEY'S MILL RD FS FOUNTAIN WAY COURT,LAMEY'S MILL RD @ FOUNTAIN WAY COURT,49.267431,-123.135141,ZN 99, ,0,
2085,52068,EB LAMEY'S MILL RD FS ALDER CROSSING,LAMEY'S MILL RD @ ALDER CROSSING,49.266544,-123.131643,ZN 99, ,0,
2086,52069,EB LAMEY'S MILL RD AT SITKA SQUARE,LAMEY'S MILL RD @ SITKA SQUARE,49.266320,-123.128703,ZN 99, ,0,
2074,52057,HEATHER SQUARE BAY 1,HEATHER SQUARE @ BAY 1,49.266191,-123.120109,ZN 99, ,0,
8289,58051,EB KEEFER PL FS TAYLOR ST--,KEEFER PL @ TAYLOR ST,49.279294,-123.105515,ZN 99, ,0,
38,50038,WB POWELL ST FS COLUMBIA ST,POWELL ST @ COLUMBIA ST,49.283285,-123.102896,ZN 99, ,0,
39,59525,WB WATER ST FS ABBOTT ST,WATER ST @ ABBOTT ST,49.284110,-123.107364,ZN 99, ,0,
22,50022,NB COLUMBIA ST FS E PENDER ST,COLUMBIA ST @ E PENDER ST,49.280772,-123.102196,ZN 99, ,0,
12175,60045,UBC EXCHANGE BAY 2,UBC EXCHANGE @ BAY 2,49.268676,-123.249686,ZN 99, ,0,
10196,59767,VCC/CLARK STN LOAD/UNLOAD,VCC STATION @ UNLOAD ONLY,49.265975,-123.079842,ZN 99, ,0,
10358,59752,EB W 6 AVE FS ALDER CROSSING,W 6 AVE @ ALDER CROSSING,49.266027,-123.131764,ZN 99, ,0,
10359,59754,EB W 6 AVE FS MOBERLY RD,W 6 AVE @ MOBERLY RD,49.265832,-123.120144,ZN 99, ,0,
10361,59758,EB W 2 AVE NS COLUMBIA ST,W 2 AVE @ COLUMBIA ST,49.269029,-123.109733,ZN 99, ,0,
10362,59760,EB E 2 AVE FS ONTARIO ST,E 2 AVE @ ONTARIO ST,49.269125,-123.104153,ZN 99, ,0,
10363,59762,EB E 2 AVE FS MAIN ST,E 2 AVE @ MAIN ST,49.268684,-123.100066,ZN 99, ,0,
10364,59763,EB GREAT NORTHERN WAY FS BRUNSWICK ST,GREAT NORTHERN WAY @ BRUNSWICK ST,49.266748,-123.095828,ZN 99, ,0,
10365,59766,EB GREAT NORTHERN WAY FS FOLEY ST,GREAT NORTHERN WAY @ FOLEY ST,49.266021,-123.086122,ZN 99, ,0,
10360,61039,EB W 2 AVE NS CAMBIE ST,W 2 AVE @ CAMBIE ST,49.266425,-123.114936,ZN 99, ,0,
10926,59803,VCC/CLARK STN BAY 1,VCC STATION @ BAY 1,49.265482,-123.079463,ZN 99, ,0,
10350,59765,WB GREAT NORTHERN WAY FS FOLEY ST,GREAT NORTHERN WAY @ FOLEY ST,49.266404,-123.087137,ZN 99, ,0,
10352,59761,WB E 2 AVE FS MAIN ST,E 2 AVE @ MAIN ST,49.269283,-123.101217,ZN 99, ,0,
10354,59757,WB W 2 AVE FS COLUMBIA ST,W 2 AVE @ COLUMBIA ST,49.269186,-123.109891,ZN 99, ,0,
10355,59755,WB W 6 AVE FS ASH ST,W 6 AVE @ ASH ST,49.266015,-123.117968,ZN 99, ,0,
10357,59751,WB W 6 AVE FS ALDER CROSSING,W 6 AVE @ ALDER CROSSING,49.266199,-123.132576,ZN 99, ,0,
11813,61684,WB GREAT NORTHERN WAY NS THORNTON ST,GREAT NORTHERN WAY @ THORNTON ST,49.266911,-123.094725,ZN 99, ,0,
12367,61954,WB W 2 AVE FS MANITOBA ST,W 2 AVE @ MANITOBA ST,49.269373,-123.106994,ZN 99, ,0,
2737,52712,EB W HASTINGS ST FS CAMBIE ST,W HASTINGS ST @ CAMBIE ST,49.282214,-123.108834,ZN 99, ,0,
2739,52714,EB E HASTINGS ST NS COMMERCIAL DR,E HASTINGS ST @ COMMERCIAL DR,49.281131,-123.070860,ZN 99, ,0,
534,50530,BURRARD STN BAY 6,BURRARD STN @ BAY 6,49.285361,-123.119463,ZN 99, ,0,
2738,52713,EB E HASTINGS ST FS MAIN ST--,E HASTINGS ST @ MAIN ST,49.281220,-123.098307,ZN 99, ,0,
11438,51374,EB W HASTINGS ST NS GRANVILLE ST,W HASTINGS ST @ GRANVILLE ST,49.285445,-123.114250,ZN 99, ,0,
11441,50978,WB W HASTINGS ST NS GRANVILLE ST,W HASTINGS ST @ GRANVILLE ST,49.285242,-123.113584,ZN 99, ,0,
11646,53392,WB W HASTINGS ST NS ABBOTT ST,W HASTINGS ST @ ABBOTT ST,49.282004,-123.106840,ZN 99, ,0,
2743,52718,WB E HASTINGS ST NS RENFREW ST,E HASTINGS ST @ RENFREW ST,49.281222,-123.043342,ZN 99, ,0,
5183,55131,GUILDFORD EXCHANGE BAY 2,GUILDFORD EXCHANGE @ BAY 2,49.191632,-122.804013,ZN 99, ,0,
6467,56406,SURREY CENTRAL STN BAY 11,SURREY CENTRAL STN @ BAY 11,49.189406,-122.847763,ZN 99, ,0,
5509,55456,NEWTON EXCHANGE BAY 5,NEWTON EXCHANGE @ BAY 5,49.133426,-122.842328,ZN 99, ,0,
5420,55367,WB 104 AVE FS 148 ST,104 AVE @ 148 ST,49.191583,-122.813065,ZN 99, ,0,
5422,55369,WB 104 AVE FS 144 ST,104 AVE @ 144 ST,49.191605,-122.823732,ZN 99, ,0,
5426,55373,WB 104 AVE FS WHALLEY BLVD,104 AVE @ WHALLEY BLVD,49.191674,-122.842718,ZN 99, ,0,
5048,54996,KING GEORGE STN BAY 1,KING GEORGE STN @ BAY 1,49.183201,-122.845706,ZN 99, ,0,
5039,54987,SB KING GEORGE BLVD FS 96 AVE,KING GEORGE BLVD @ 96 AVE,49.176019,-122.846016,ZN 99, ,0,
5498,55445,SB KING GEORGE BLVD FS 88 AVE,KING GEORGE BLVD @ 88 AVE,49.161766,-122.845990,ZN 99, ,0,
5505,55452,SB KING GEORGE BLVD FS 76 AVE,KING GEORGE BLVD @ 76 AVE,49.140079,-122.845817,ZN 99, ,0,
5424,55371,WB 104 AVE FS 140 ST,104 AVE @ 140 ST,49.191566,-122.834607,ZN 99, ,0,
5503,55450,SB KING GEORGE BLVD FS 80 AVE,KING GEORGE BLVD @ 80 AVE,49.147239,-122.845901,ZN 99, ,0,
2075,52058,WB LAMEY'S MILL RD FS SITKA SQUARE,LAMEYS MILL RD @ SITKA SQUARE,49.266459,-123.129345,ZN 99, ,0,
2076,52059,WB LAMEY'S MILL RD FS ALDER CROSSING,LAMEY'S MILL RD @ ALDER CROSSING,49.266831,-123.132521,ZN 99, ,0,
2077,52060,WB LAMEY'S MILL RD AT 1300 BLOCK,LAMEY'S MILL RD @ 1300 BLOCK,49.267336,-123.134423,ZN 99, ,0,
2078,52061,WB W 2 AVE FS ANDERSON ST,W 2 AVE @ ANDERSON ST,49.269520,-123.138092,ZN 99, ,0,
2079,52062,SB FIR ST FS W 2 AVE,FIR ST @ W 2 AVE,49.269373,-123.140897,ZN 99, ,0,
8297,58054,HEATHER SQUARE BAY 2,HEATHER SQUARE @ BAY 2,49.266296,-123.120135,ZN 99, ,0,
11636,58235,SB ABBOTT ST FS W PENDER ST,ABBOTT ST @ W PENDER ST,49.280740,-123.107725,ZN 99, ,0,
5464,55411,NEWTON EXCHANGE BAY 3,NEWTON EXCHANGE @ BAY 3,49.133297,-122.842298,ZN 99, ,0,
10881,61036,SURREY CENTRAL STN BAY 13,SURREY CENTRAL STN @ BAY 13,49.189684,-122.847558,ZN 99, ,0,
5815,55760,GUILDFORD EXCHANGE BAY 3,GUILDFORD EXCHANGE @ BAY 3,49.191596,-122.801592,ZN 99, ,0,
5467,55414,NB KING GEORGE BLVD FS 76 AVE,KING GEORGE BLVD @ 76 AVE,49.141480,-122.845465,ZN 99, ,0,
5474,55421,NB KING GEORGE BLVD FS 88 AVE,KING GEORGE BLVD @ 88 AVE,49.163422,-122.845609,ZN 99, ,0,
5040,54988,NB KING GEORGE BLVD FS 96 AVE,KING GEORGE BLVD @ 96 AVE,49.177621,-122.845422,ZN 99, ,0,
5469,55416,NB KING GEORGE BLVD NS 80 AVE,KING GEORGE BLVD @ 80 AVE,49.147573,-122.845487,ZN 99, ,0,
12155,59339,KING GEORGE STN BAY 4,KING GEORGE STN @ BAY 4,49.182682,-122.845181,ZN 99, ,0,
1846,51832,EB SE MARINE DR FS VICTORIA DR,SE MARINE DR @ VICTORIA DR,49.209318,-123.065395,ZN 99, ,0,
1847,51833,EB SE MARINE DR FS GLADSTONE ST,SE MARINE DR @ GLADSTONE ST,49.208087,-123.061681,ZN 99, ,0,
1848,51834,EB SE MARINE DR FS NANAIMO ST,SE MARINE DR @ NANAIMO ST,49.207215,-123.059043,ZN 99, ,0,
1849,51835,EB SE MARINE DR FS ELLIOTT ST,SE MARINE DR @ ELLIOTT ST,49.207019,-123.056143,ZN 99, ,0,
1850,51836,EB SE MARINE DR FS JELLICOE ST,SE MARINE DR @ JELLICOE ST,49.207592,-123.047214,ZN 99, ,0,
1851,51837,EB SE MARINE DR NS KERR ST,SE MARINE DR @ KERR ST,49.207748,-123.044803,ZN 99, ,0,
1852,51838,EB SE MARINE DR NS FIELDSTONE AVE,SE MARINE DR @ FIELDSTONE AVE,49.208333,-123.035248,ZN 99, ,0,
2163,52143,EB SE MARINE DR FS MATHESON CRES,SE MARINE DR @ MATHESON CRES,49.207971,-123.030512,ZN 99, ,0,
2164,52144,EB SE MARINE DR FS CITY EDGE PL,SE MARINE DR @ CITY EDGE PL,49.207927,-123.025837,ZN 99, ,0,
2165,52145,EB MARINE DR FS JOFFRE AVE,MARINE DR @ JOFFRE AVE,49.208058,-123.019656,ZN 99, ,0,
2170,52150,EB MARINE DR FS NELSON AVE BURNABY,MARINE DR @ NELSON AVE,49.207615,-122.997429,ZN 99, ,0,
2172,52152,EB MARINE DR FS ROYAL OAK AVE,MARINE DR @ ROYAL OAK AVE,49.206680,-122.988226,ZN 99, ,0,
2173,58611,EB MARINE DR AT 5500 BLOCK,MARINE DR @ 5500 BLOCK,49.206192,-122.983642,ZN 99, ,0,
2174,52154,EB MARINE DR NS GILLEY AVE,MARINE DR @ GILLEY AVE,49.205595,-122.979061,ZN 99, ,0,
2175,52155,EB MARINE DR NS WILLARD ST,MARINE DR @ WILLARD ST,49.204775,-122.971588,ZN 99, ,0,
2176,52156,EB MARINE DR NS 14 AVE,MARINE DR @ 14 AVE,49.203253,-122.964954,ZN 99, ,0,
2177,58172,EB MARINE DR AT 6400 BLOCK,MARINE DR @ 6400 BLOCK,49.200219,-122.959751,ZN 99, ,0,
2178,52158,EB MARINE DR NS TRAPP RD,MARINE DR @ TRAPP RD,49.198146,-122.954626,ZN 99, ,0,
10929,58322,22ND STREET STN UNLOADING ONLY,22nd STREET STN @ UNLOADING ONLY,49.199856,-122.949710,ZN 99, ,0,
8621,58183,EB SE MARINE DR AT 2600 BLOCK,SE MARINE DR @ 2600 BLOCK,49.207204,-123.053335,ZN 99, ,0,
2171,59560,EB MARINE DR AT 4900 BLOCK,MARINE DR @ 4900 BLOCK,49.207204,-122.993675,ZN 99, ,0,
10349,59254,EB SOUTHRIDGE DR FS MARINE DR,SOUTHRIDGE DR @ MARINE DR,49.204851,-122.975513,ZN 99, ,0,
2166,52146,EB MARINE DR FS GREENALL AVE,MARINE DR @ GREENALL AVE,49.208272,-123.017484,ZN 99, ,0,
745,50738,MARPOLE LOOP BAY 1,MARPOLE LOOP @ BAY 1,49.202764,-123.133320,ZN 99, ,0,
2179,52159,SB WILLARD ST FS 14 AVE,WILLARD ST @ 14 AVE,49.201497,-122.967208,ZN 99, ,0,
2180,52160,SB WILLARD ST FS 12 AVE,WILLARD ST @ 12 AVE,49.200343,-122.965752,ZN 99, ,0,
2181,52161,SB WILLARD ST FS 10 AVE,WILLARD ST @ 10 AVE,49.199059,-122.964163,ZN 99, ,0,
2182,52162,SB WILLARD ST FS 9 AVE,WILLARD ST @ 9 AVE,49.197409,-122.962106,ZN 99, ,0,
2183,52163,SB WILLARD ST FS THORNE AVE,WILLARD ST @ THORNE AVE,49.195952,-122.960349,ZN 99, ,0,
2184,52164,EB TRAPP RD NS MARINE DR,TRAPP RD @ MARINE DR,49.197949,-122.953330,ZN 99, ,0,
10336,59741,WB SOUTHRIDGE DR FS BYRNEPARK DR,SOUTHRIDGE DR @ BYRNEPARK DR,49.205817,-122.968894,ZN 99, ,0,
2140,52120,SB HUDSON ST NS W 72 AVE,HUDSON ST @ W 72 AVE,49.206300,-123.134764,ZN 99, ,0,
9099,58735,WB MARINE DR FS HOLLIS PL,MARINE DR @ HOLLIS PL,49.207682,-122.997213,ZN 99, ,0,
2203,52183,22ND STREET STN BAY 8,22ND ST STATION @ BAY 8,49.199522,-122.950166,ZN 99, ,0,
2204,52184,WB MARINE DR FS 7 AVE,MARINE DR @ 7 AVE,49.198194,-122.953609,ZN 99, ,0,
2205,52185,WB MARINE DR NS 10 AVE,MARINE DR @ 10 AVE,49.201118,-122.960457,ZN 99, ,0,
2206,52186,WB MARINE DR AT 14 AVE,MARINE DR @ 14 AVE,49.203290,-122.964734,ZN 99, ,0,
2214,52194,WB MARINE DR FS GILLEY AVE,MARINE DR @ GILLEY AVE,49.205699,-122.978904,ZN 99, ,0,
2215,52195,WB MARINE DR FS MACPHERSON AVE,MARINE DR @ MACPHERSON AVE,49.206271,-122.982723,ZN 99, ,0,
2216,52196,WB MARINE DR NS ROYAL OAK AVE,MARINE DR @ ROYAL OAK AVE,49.206805,-122.988158,ZN 99, ,0,
2217,52197,WB MARINE DR AT 4900 BLOCK,MARINE DR @ 4900 BLOCK,49.207330,-122.993856,ZN 99, ,0,
2222,52201,WB MARINE DR NS GREENALL AVE,MARINE DR @ GREENALL AVE,49.208398,-123.017358,ZN 99, ,0,
2224,52202,WB SE MARINE DR FS CITY EDGE PL,SE MARINE DR @ CITY EDGE PL,49.207979,-123.026647,ZN 99, ,0,
1808,51794,WB SE MARINE DR FS MATHESON CRES,SE MARINE DR @ MATHESON CRES,49.208224,-123.031482,ZN 99, ,0,
1809,51795,WB SE MARINE DR FS FIELDSTONE AVE,SE MARINE DR @ FIELDSTONE AVE,49.208441,-123.035810,ZN 99, ,0,
1810,51796,WB SE MARINE DR FS KERR ST,SE MARINE DR @ KERR ST,49.208162,-123.042926,ZN 99, ,0,
1811,51797,WB SE MARINE DR FS JELLICOE ST,SE MARINE DR @ JELLICOE ST,49.207743,-123.048165,ZN 99, ,0,
1812,51798,WB SE MARINE DR FS ELLIOTT ST,SE MARINE DR @ ELLIOTT ST,49.207187,-123.057208,ZN 99, ,0,
1814,51800,WB SE MARINE DR FS GLADSTONE ST,SE MARINE DR @ GLADSTONE ST,49.208533,-123.062381,ZN 99, ,0,
8992,58761,NB BYRNEPARK DR FS MARINE DR,BYRNEPARK DR @ MARINE DR,49.204332,-122.967268,ZN 99, ,0,
2138,52118,EB W 70 AVE FS FRENCH ST,W 70 AVE @ FRENCH ST,49.208535,-123.138831,ZN 99, ,0,
2139,52119,SB HUDSON ST FS W 70 AVE,HUDSON ST @ W 70 AVE,49.208213,-123.134700,ZN 99, ,0,
2207,52187,WB TRAPP RD FS MARINE DR,TRAPP RD @ MARINE DR,49.197845,-122.953716,ZN 99, ,0,
2208,52188,NB WILLARD ST FS THORNE AVE,WILLARD ST @ THORNE AVE,49.196444,-122.960781,ZN 99, ,0,
2209,52189,NB WILLARD ST FS 9 AVE,WILLARD ST @ 9 AVE,49.197627,-122.962264,ZN 99, ,0,
2210,52190,NB WILLARD ST FS 10 AVE,WILLARD ST @ 10 AVE,49.199329,-122.964393,ZN 99, ,0,
2211,52191,NB WILLARD ST FS 12 AVE,WILLARD ST @ 12 AVE,49.200685,-122.966082,ZN 99, ,0,
2212,52192,NB WILLARD ST FS 14 AVE,WILLARD ST @ 14 AVE,49.201747,-122.967376,ZN 99, ,0,
8655,58147,NB WILLARD ST NS MARINE DR,WILLARD ST @ MARINE DR,49.204534,-122.970900,ZN 99, ,0,
2310,52288,WB ARMSTRONG AVE FS COQUITLAM ST,ARMSTRONG AVE @ COQUITLAM ST,49.231178,-122.912546,ZN 99, ,0,
